timestamp,mid,bid_price,ask_price,bid_size,ask_size
2023-01-19 11:04:00,21.19,,,,
2023-01-19 11:05:00,21.19,,,,
2023-01-19 11:06:00,21.18,,,,
2023-01-19 11:07:00,21.18,,,,
2023-01-19 11:08:00,21.14,,,,
2023-01-19 11:09:00,21.14,,,,
2023-01-19 11:10:00,21.14,,,,
2023-01-19 11:11:00,21.09,,,,
2023-01-19 11:12:00,21.08,,,,
2023-01-19 11:13:00,21.08,,,,
2023-01-19 11:14:00,21.09,,,,
2023-01-19 11:15:00,21.12,,,,
2023-01-19 11:16:00,21.07,,,,
2023-01-19 11:17:00,21.04,,,,
2023-01-19 11:18:00,21.04,,,,
2023-01-19 11:19:00,21.03,,,,
2023-01-19 11:20:00,21.05,,,,
2023-01-19 11:21:00,21.01,,,,
2023-01-19 11:22:00,20.97,,,,
2023-01-19 11:23:00,20.95,,,,
2023-01-19 11:24:00,21.0,,,,
2023-01-19 11:25:00,21.04,,,,
2023-01-19 11:26:00,21.03,,,,
2023-01-19 11:27:00,20.98,,,,
2023-01-19 11:28:00,20.96,,,,
2023-01-19 11:29:00,20.96,,,,
2023-01-19 11:30:00,20.96,,,,
2023-01-19 11:31:00,20.94,,,,
2023-01-19 11:32:00,20.95,,,,
2023-01-19 11:33:00,21.01,,,,
2023-01-19 11:34:00,21.02,,,,
2023-01-19 11:35:00,20.96,,,,
2023-01-19 11:36:00,20.86,,,,
2023-01-19 11:37:00,20.89,,,,
2023-01-19 11:38:00,20.89,,,,
2023-01-19 11:39:00,20.87,,,,
2023-01-19 11:40:00,20.9,,,,
2023-01-19 11:41:00,20.85,,,,
2023-01-19 11:42:00,20.88,,,,
2023-01-19 11:43:00,20.89,,,,
2023-01-19 11:44:00,20.96,,,,
2023-01-19 11:45:00,20.94,,,,
2023-01-19 11:46:00,20.97,,,,
2023-01-19 11:47:00,20.99,,,,
2023-01-19 11:48:00,20.99,,,,
2023-01-19 11:49:00,20.98,,,,
2023-01-19 11:50:00,20.99,,,,
2023-01-19 11:51:00,20.97,,,,
2023-01-19 11:52:00,20.94,,,,
2023-01-19 11:53:00,20.92,,,,
2023-01-19 11:54:00,20.95,,,,
2023-01-19 11:55:00,20.95,,,,
2023-01-19 11:56:00,20.97,,,,
2023-01-19 11:57:00,20.95,,,,
2023-01-19 11:58:00,20.94,,,,
2023-01-19 11:59:00,20.93,,,,
2023-01-19 12:00:00,20.96,,,,
2023-01-19 12:01:00,20.96,,,,
2023-01-19 12:02:00,20.92,,,,
2023-01-19 12:03:00,20.9,,,,
2023-01-19 12:04:00,20.93,,,,
2023-01-19 12:05:00,20.94,,,,
2023-01-19 12:06:00,20.91,,,,
2023-01-19 12:07:00,20.94,,,,
2023-01-19 12:08:00,21.0,,,,
2023-01-19 12:09:00,21.0,,,,
2023-01-19 12:10:00,20.98,,,,
2023-01-19 12:11:00,20.99,,,,
2023-01-19 12:12:00,21.02,,,,
2023-01-19 12:13:00,21.05,,,,
2023-01-19 12:14:00,21.04,,,,
2023-01-19 12:15:00,21.03,,,,
2023-01-19 12:16:00,21.03,,,,
2023-01-19 12:17:00,21.06,,,,
2023-01-19 12:18:00,21.04,,,,
2023-01-19 12:19:00,21.06,,,,
2023-01-19 12:20:00,21.04,,,,
2023-01-19 12:21:00,21.05,,,,
2023-01-19 12:22:00,21.04,,,,
2023-01-19 12:23:00,21.05,,,,
2023-01-19 12:24:00,21.01,,,,
2023-01-19 12:25:00,21.04,,,,
2023-01-19 12:26:00,21.03,,,,
2023-01-19 12:27:00,21.03,,,,
2023-01-19 12:28:00,21.03,,,,
2023-01-19 12:29:00,21.04,,,,
2023-01-19 12:30:00,21.01,,,,
2023-01-19 12:31:00,20.98,,,,
2023-01-19 12:32:00,20.95,,,,
2023-01-19 12:33:00,20.96,,,,
2023-01-19 12:34:00,20.95,,,,
2023-01-19 12:35:00,20.95,,,,
2023-01-19 12:36:00,20.96,,,,
2023-01-19 12:37:00,20.94,,,,
2023-01-19 12:38:00,20.92,,,,
2023-01-19 12:39:00,20.91,,,,
2023-01-19 12:40:00,20.91,,,,
2023-01-19 12:41:00,20.89,,,,
2023-01-19 12:42:00,20.87,,,,
2023-01-19 12:43:00,20.87,,,,
2023-01-19 12:44:00,20.83,,,,
2023-01-19 12:45:00,20.84,,,,
2023-01-19 12:46:00,20.87,,,,
2023-01-19 12:47:00,20.81,,,,
2023-01-19 12:48:00,20.77,,,,
2023-01-19 12:49:00,20.79,,,,
2023-01-19 12:50:00,20.81,,,,
2023-01-19 12:51:00,20.75,,,,
2023-01-19 12:52:00,20.77,,,,
2023-01-19 12:53:00,20.77,,,,
2023-01-19 12:54:00,20.8,,,,
2023-01-19 12:55:00,20.81,,,,
2023-01-19 12:56:00,20.81,,,,
2023-01-19 12:57:00,20.79,,,,
2023-01-19 12:58:00,20.83,,,,
2023-01-19 12:59:00,20.85,,,,
2023-01-19 13:00:00,20.87,,,,
2023-01-19 13:01:00,20.88,,,,
2023-01-19 13:02:00,20.83,,,,
2023-01-19 13:03:00,20.82,,,,
2023-01-19 13:04:00,20.81,,,,
2023-01-19 13:05:00,20.77,,,,
2023-01-19 13:06:00,20.78,,,,
2023-01-19 13:07:00,20.72,,,,
2023-01-19 13:08:00,20.77,,,,
2023-01-19 13:09:00,20.77,,,,
2023-01-19 13:10:00,20.73,,,,
2023-01-19 13:11:00,20.66,,,,
2023-01-19 13:12:00,20.61,,,,
2023-01-19 13:13:00,20.62,,,,
2023-01-19 13:14:00,20.61,,,,
2023-01-19 13:15:00,20.54,,,,
2023-01-19 13:16:00,20.65,,,,
2023-01-19 13:17:00,20.63,,,,
2023-01-19 13:18:00,20.62,,,,
2023-01-19 13:19:00,20.43,,,,
2023-01-19 13:20:00,20.45,,,,
2023-01-19 13:21:00,20.52,,,,
2023-01-19 13:22:00,20.55,,,,
2023-01-19 13:23:00,20.58,,,,
2023-01-19 13:24:00,20.58,,,,
2023-01-19 13:25:00,20.55,,,,
2023-01-19 13:26:00,20.62,,,,
2023-01-19 13:27:00,20.64,,,,
2023-01-19 13:28:00,20.71,,,,
2023-01-19 13:29:00,20.8,,,,
2023-01-19 13:30:00,20.67,,,,
2023-01-19 13:31:00,20.67,,,,
2023-01-19 13:32:00,20.75,,,,
2023-01-19 13:33:00,20.74,,,,
2023-01-19 13:34:00,20.77,,,,
2023-01-19 13:35:00,20.77,,,,
2023-01-19 13:36:00,20.73,,,,
2023-01-19 13:37:00,20.73,,,,
2023-01-19 13:38:00,20.76,,,,
2023-01-19 13:39:00,20.79,,,,
2023-01-19 13:40:00,20.82,,,,
2023-01-19 13:41:00,20.8,,,,
2023-01-19 13:42:00,20.82,,,,
2023-01-19 13:43:00,20.8,,,,
2023-01-19 13:44:00,20.82,,,,
2023-01-19 13:45:00,20.82,,,,
2023-01-19 13:46:00,20.92,,,,
2023-01-19 13:47:00,20.87,,,,
2023-01-19 13:48:00,20.82,,,,
2023-01-19 13:49:00,20.8,,,,
2023-01-19 13:50:00,20.76,,,,
2023-01-19 13:51:00,20.77,,,,
2023-01-19 13:52:00,20.8,,,,
2023-01-19 13:53:00,20.85,,,,
2023-01-19 13:54:00,20.85,,,,
2023-01-19 13:55:00,20.87,,,,
2023-01-19 13:56:00,20.82,,,,
2023-01-19 13:57:00,20.84,,,,
2023-01-19 13:58:00,20.83,,,,
2023-01-19 13:59:00,20.83,,,,
2023-01-19 14:00:00,20.83,,,,
2023-01-19 14:01:00,20.88,,,,
2023-01-19 14:02:00,20.88,,,,
2023-01-19 14:03:00,20.83,,,,
2023-01-19 14:04:00,20.82,,,,
2023-01-19 14:05:00,20.81,,,,
2023-01-19 14:06:00,20.77,,,,
2023-01-19 14:07:00,20.72,,,,
2023-01-19 14:08:00,20.7,,,,
2023-01-19 14:09:00,20.73,,,,
2023-01-19 14:10:00,20.7,,,,
2023-01-19 14:11:00,20.68,,,,
2023-01-19 14:12:00,20.74,,,,
2023-01-19 14:13:00,20.69,,,,
2023-01-19 14:14:00,20.69,,,,
2023-01-19 14:15:00,20.66,,,,
2023-01-19 14:16:00,20.65,,,,
2023-01-19 14:17:00,20.65,,,,
2023-01-19 14:18:00,20.66,,,,
2023-01-19 14:19:00,20.63,,,,
2023-01-19 14:20:00,20.61,,,,
2023-01-19 14:21:00,20.61,,,,
2023-01-19 14:22:00,20.62,,,,
2023-01-19 14:23:00,20.67,,,,
2023-01-19 14:24:00,20.71,,,,
2023-01-19 14:25:00,20.68,,,,
2023-01-19 14:26:00,20.7,,,,
2023-01-19 14:27:00,20.72,,,,
2023-01-19 14:28:00,20.75,,,,
2023-01-19 14:29:00,20.77,,,,
2023-01-19 14:30:00,20.84,,,,
2023-01-19 14:31:00,20.82,,,,
2023-01-19 14:32:00,20.84,,,,
2023-01-19 14:33:00,20.92,,,,
2023-01-19 14:34:00,20.93,,,,
2023-01-19 14:35:00,20.87,,,,
2023-01-19 14:36:00,20.86,,,,
2023-01-19 14:37:00,20.9,,,,
2023-01-19 14:38:00,20.93,,,,
2023-01-19 14:39:00,20.96,,,,
2023-01-19 14:40:00,21.03,,,,
2023-01-19 14:41:00,21.1,,,,
2023-01-19 14:42:00,21.02,,,,
2023-01-19 14:43:00,20.97,,,,
2023-01-19 14:44:00,20.94,,,,
2023-01-19 14:45:00,20.91,,,,
2023-01-19 14:46:00,20.9,,,,
2023-01-19 14:47:00,20.9,,,,
2023-01-19 14:48:00,20.85,,,,
2023-01-19 14:49:00,20.85,,,,
2023-01-19 14:50:00,20.9,,,,
2023-01-19 14:51:00,20.94,,,,
2023-01-19 14:52:00,20.88,,,,
2023-01-19 14:52:47.742406,20.884,20.88,20.888,225.0,375.0
2023-01-19 14:53:47.784340,20.8535,20.849,20.858,1000.0,9.0
2023-01-19 14:54:47.503706,20.8665,20.862,20.871,228.0,105.0
2023-01-19 14:55:46.946160,20.9245,20.921,20.928,999.0,150.8
2023-01-19 14:56:50.175726,20.8875,20.885,20.89,1000.0,150.0
2023-01-19 14:57:46.996469,20.956,20.952,20.96,1000.0,150.0
2023-01-19 14:58:48.559207,20.9865,20.982,20.991,150.0,387.4
2023-01-19 14:59:47.797774,20.9825,20.98,20.985,374.0,294.0
2023-01-19 15:00:47.497598,20.9345,20.931,20.938,225.0,375.0
2023-01-19 15:01:47.700008,21.0055,21.003,21.008,107.0,605.4
2023-01-19 15:02:47.637966,21.0385,21.034,21.043,101.0,626.0
2023-01-19 15:03:51.660439,21.0175,21.014,21.021,222.0,150.0
2023-01-19 15:04:48.561396,21.0075,21.004,21.011,223.0,150.0
2023-01-19 15:05:47.279597,21.0555,21.052,21.059,226.0,238.6
2023-01-19 15:06:47.782346,21.0935,21.089,21.098,366.0,216.0
2023-01-19 15:07:47.342273,21.1125,21.109,21.116,224.0,150.0
2023-01-19 15:08:52.383046,21.159,21.156,21.162,150.0,106.3
2023-01-19 15:09:47.104430,21.1015,21.1,21.103,2139.6,1000.0
2023-01-19 15:10:46.683675,21.065,21.061,21.069,223.0,1.0
2023-01-19 15:11:46.883422,21.029,21.026,21.032,226.0,150.0
2023-01-19 15:12:47.044097,20.987,20.983,20.991,218.0,111.0
2023-01-19 15:13:50.106311,20.992,20.988,20.996,150.0,150.0
2023-01-19 15:14:47.245610,21.0075,21.004,21.011,226.0,226.0
2023-01-19 15:15:48.024764,21.0265,21.023,21.03,226.0,150.0
2023-01-19 15:16:48.926991,21.0215,21.017,21.026,472.0,150.0
2023-01-19 15:17:47.464802,21.0675,21.066,21.069,90.3,1.0
2023-01-19 15:18:52.807621,,,,,
2023-01-19 15:19:48.227402,21.063,21.059,21.067,150.0,150.0
2023-01-19 15:20:47.909659,21.0765,21.073,21.08,222.0,150.0
2023-01-19 15:21:47.827410,21.0395,21.036,21.043,150.0,223.0
2023-01-19 15:22:47.469950,21.037,21.033,21.041,248.8,374.0
2023-01-19 15:23:47.650895,21.0155,21.012,21.019,151.0,225.0
2023-01-19 15:24:47.149373,21.002,20.998,21.006,224.0,224.0
2023-01-19 15:25:47.568808,21.0115,21.007,21.016,150.0,605.0
2023-01-19 15:26:47.251792,21.0335,21.029,21.038,225.0,461.0
2023-01-19 15:27:47.313121,21.039,21.035,21.043,215.0,150.0
2023-01-19 15:28:47.811076,20.9875,20.983,20.992,150.0,769.6
2023-01-19 15:29:47.553319,20.9935,20.989,20.998,376.0,237.6
2023-01-19 15:30:46.952957,20.9785,20.975,20.982,150.0,150.0
2023-01-19 15:31:47.054318,21.0015,21.0,21.003,226.0,235.9
2023-01-19 15:32:47.433821,20.9625,20.958,20.967,1222.0,589.9
2023-01-19 15:33:47.515240,20.9665,20.963,20.97,150.0,387.0
2023-01-19 15:34:46.716144,20.911,20.91,20.912,12.8,150.0
2023-01-19 15:35:47.135177,20.9225,20.92,20.925,157.0,144.6
2023-01-19 15:36:47.255749,20.905,20.901,20.909,225.0,383.2
2023-01-19 15:37:47.436151,20.9035,20.899,20.908,227.0,227.0
2023-01-19 15:38:47.416144,20.946,20.943,20.949,376.0,121.9
2023-01-19 15:39:47.297004,20.978,20.975,20.981,227.0,150.0
2023-01-19 15:40:46.875756,21.009,21.006,21.012,150.0,1.0
2023-01-19 15:41:47.458146,20.966,20.962,20.97,150.0,387.0
2023-01-19 15:42:47.900296,20.9895,20.986,20.993,223.0,1.0
2023-01-19 15:43:48.640994,20.976,20.972,20.98,222.0,150.0
2023-01-19 15:44:47.341567,20.9485,20.945,20.952,377.0,227.0
2023-01-19 15:45:47.179600,20.915,20.911,20.919,377.0,377.0
2023-01-19 15:46:47.681043,20.8875,20.883,20.892,224.0,461.0
2023-01-19 15:47:47.160165,21.016,21.015,21.017,153.6,90.0
2023-01-19 15:48:47.241574,21.1015,21.098,21.105,122.3,295.5
2023-01-19 15:49:47.263896,21.1015,21.099,21.104,94.0,218.0
2023-01-19 15:50:47.303789,21.064,21.06,21.068,150.0,219.0
2023-01-19 15:51:47.063746,21.062,21.058,21.066,150.0,150.0
2023-01-19 15:52:47.004283,21.032,21.028,21.036,1000.0,226.0
2023-01-19 15:53:49.044990,21.091,21.088,21.094,1.0,150.0
2023-01-19 15:54:52.983854,,,,,
2023-01-19 15:55:47.284998,21.046,21.043,21.049,9.0,452.0
2023-01-19 15:56:46.945731,21.0485,21.045,21.052,150.0,150.0
2023-01-19 15:57:50.306508,21.0145,21.012,21.017,1.0,150.0
2023-01-19 15:58:47.204472,21.0735,21.069,21.078,222.0,238.3
2023-01-19 15:59:49.226711,21.0615,21.058,21.065,1000.0,150.0
2023-01-19 16:00:47.128484,21.0415,21.039,21.044,222.0,147.9
2023-01-19 16:01:47.506732,21.077,21.073,21.081,221.0,387.6
2023-01-19 16:02:47.408786,21.0415,21.037,21.046,150.0,226.0
2023-01-19 16:03:46.749901,21.0565,21.055,21.058,1225.0,237.0
2023-01-19 16:04:47.389899,20.989,20.985,20.993,1000.0,463.0
2023-01-19 16:05:47.909815,20.9255,20.923,20.928,5.8,1000.0
2023-01-19 16:06:47.151354,20.9265,20.922,20.931,135.0,1000.0
2023-01-19 16:07:47.311609,21.0355,21.032,21.039,148.1,218.0
2023-01-19 16:08:47.569382,21.055,21.052,21.058,1000.0,224.0
2023-01-19 16:09:48.253484,21.1125,21.108,21.117,150.0,225.0
2023-01-19 16:10:47.233184,21.1345,21.13,21.139,1000.0,387.0
2023-01-19 16:11:47.371904,21.1575,21.154,21.161,459.6,222.0
2023-01-19 16:12:52.412240,21.2695,21.266,21.273,1000.0,145.5
2023-01-19 16:13:47.055339,21.268,21.265,21.271,150.0,150.0
2023-01-19 16:14:47.392337,21.199,21.197,21.201,1223.0,264.0
2023-01-19 16:15:47.295971,21.2085,21.205,21.212,371.0,220.0
2023-01-19 16:16:47.597008,21.216,21.213,21.219,224.0,150.0
2023-01-19 16:17:48.957278,21.169,21.165,21.173,150.0,224.0
2023-01-19 16:18:47.355623,21.2035,21.201,21.206,23.7,297.9
2023-01-19 16:19:47.238424,21.2195,21.217,21.222,224.0,1.0
2023-01-19 16:20:47.456773,21.1875,21.183,21.192,1.0,611.0
2023-01-19 16:21:47.535794,21.148,21.145,21.151,1.0,375.0
2023-01-19 16:22:47.879614,21.159,21.155,21.163,225.0,225.0
2023-01-19 16:23:47.200214,21.181,21.177,21.185,224.0,461.0
2023-01-19 16:24:47.618274,21.209,21.206,21.212,150.0,611.0
2023-01-19 16:25:47.480821,21.192,21.188,21.196,301.1,150.0
2023-01-19 16:26:48.800374,21.1845,21.181,21.188,150.0,461.0
2023-01-19 16:27:47.180784,21.1885,21.185,21.192,150.0,461.0
2023-01-19 16:28:47.521067,21.1965,21.192,21.201,1150.0,237.0
2023-01-19 16:29:47.422548,21.1815,21.177,21.186,96.0,611.0
2023-01-19 16:30:47.363115,21.152,21.149,21.155,150.0,150.0
2023-01-19 16:31:47.204204,21.143,21.139,21.147,225.0,150.0
2023-01-19 16:32:47.501717,21.1375,21.135,21.14,225.0,337.0
2023-01-19 16:33:47.023114,21.1285,21.125,21.132,225.0,375.0
2023-01-19 16:34:46.883233,21.1115,21.108,21.115,150.0,221.0
2023-01-19 16:35:47.305468,21.0685,21.065,21.072,424.3,2000.0
2023-01-19 16:36:47.224152,21.045,21.044,21.046,124.7,40.0
2023-01-19 16:37:47.285066,21.0565,21.052,21.061,150.0,1000.0
2023-01-19 16:38:47.545356,21.0435,21.042,21.045,529.7,1000.0
2023-01-19 16:39:47.486315,21.0975,21.094,21.101,361.8,375.0
2023-01-19 16:40:47.146594,21.0935,21.092,21.095,1092.4,225.0
2023-01-19 16:41:47.288474,21.0695,21.066,21.073,515.2,375.0
2023-01-19 16:42:47.687738,21.086,21.083,21.089,150.0,225.0
2023-01-19 16:43:47.230040,21.037,21.034,21.04,486.7,150.0
2023-01-19 16:44:47.048668,21.0565,21.052,21.061,850.1,226.0
2023-01-19 16:45:47.267403,21.0345,21.03,21.039,624.2,150.0
2023-01-19 16:46:47.431529,21.0145,21.012,21.017,238.0,226.0
2023-01-19 16:47:47.371441,21.054,21.052,21.056,429.0,150.0
2023-01-19 16:48:48.050897,21.107,21.104,21.11,510.2,1000.0
2023-01-19 16:49:47.652987,21.134,21.132,21.136,150.0,225.0
2023-01-19 16:50:47.253231,21.179,21.178,21.18,150.0,220.0
2023-01-19 16:51:47.111751,21.1575,21.155,21.16,1150.0,9.0
2023-01-19 16:52:47.512437,21.18,21.179,21.181,1224.0,95.0
2023-01-19 16:53:47.531313,21.1635,21.16,21.167,1000.0,386.7
2023-01-19 16:54:47.573425,21.132,21.128,21.136,150.0,150.0
2023-01-19 16:55:47.494159,21.17,21.168,21.172,33.4,372.6
2023-01-19 16:56:47.195114,21.202,21.201,21.203,1000.0,237.7
2023-01-19 16:57:47.155363,21.187,21.185,21.189,1000.0,224.0
2023-01-19 16:58:47.255453,21.1965,21.195,21.198,224.0,237.0
2023-01-19 16:59:47.276275,21.1785,21.176,21.181,1224.0,378.6
2023-01-19 17:00:47.416690,21.172,21.168,21.176,220.0,513.2
2023-01-19 17:01:50.397453,21.212,21.208,21.216,99.0,223.0
2023-01-19 17:02:47.317153,21.229,21.225,21.233,460.7,237.0
2023-01-19 17:03:47.117811,21.211,21.208,21.214,150.0,229.2
2023-01-19 17:04:46.998740,21.198,21.195,21.201,1080.2,461.0
2023-01-19 17:05:47.318634,21.1915,21.188,21.195,150.0,224.0
2023-01-19 17:06:47.379543,21.1935,21.191,21.196,1224.0,237.0
2023-01-19 17:07:47.261586,21.155,21.151,21.159,1000.0,387.0
2023-01-19 17:08:48.098585,21.102,21.099,21.105,225.0,375.0
2023-01-19 17:09:47.062434,21.1105,21.109,21.112,225.0,40.0
2023-01-19 17:10:47.579633,21.144,21.141,21.147,128.3,150.0
2023-01-19 17:11:47.122101,21.1715,21.169,21.174,150.0,38.8
2023-01-19 17:12:49.196392,21.197,21.194,21.2,1000.0,224.0
2023-01-19 17:13:47.136940,21.2065,21.203,21.21,1.0,224.0
2023-01-19 17:14:47.315798,21.209,21.206,21.212,150.0,224.0
2023-01-19 17:15:47.578447,21.2315,21.227,21.236,374.0,611.0
2023-01-19 17:16:47.135389,21.2465,21.242,21.251,1130.6,237.0
2023-01-19 17:17:47.578360,21.2565,21.253,21.26,224.0,1.0
2023-01-19 17:18:48.935922,21.257,21.254,21.26,150.0,1.0
2023-01-19 17:19:46.777835,21.273,21.269,21.277,223.0,610.0
2023-01-19 17:20:47.778277,21.2,21.197,21.203,224.0,387.0
2023-01-19 17:21:47.220263,21.1725,21.168,21.177,1000.0,371.0
2023-01-19 17:22:46.958841,21.2065,21.205,21.208,224.0,387.0
2023-01-19 17:23:47.240616,21.1885,21.185,21.192,224.0,608.0
2023-01-19 17:24:46.977340,21.1725,21.169,21.176,374.0,150.0
2023-01-19 17:25:47.640654,21.165,21.162,21.168,225.0,150.0
2023-01-19 17:26:47.141435,21.166,21.163,21.169,150.0,224.0
2023-01-19 17:27:47.901310,21.166,21.162,21.17,225.0,224.0
2023-01-19 17:28:47.140810,21.1865,21.183,21.19,374.0,224.0
2023-01-19 17:29:48.321771,21.166,21.163,21.169,150.0,224.0
2023-01-19 17:30:47.218859,21.1535,21.149,21.158,225.0,1375.0
2023-01-19 17:31:47.161007,21.0935,21.092,21.095,150.0,225.0
2023-01-19 17:32:47.221835,21.1005,21.099,21.102,9.0,150.0
2023-01-19 17:33:47.042013,21.099,21.095,21.103,375.0,150.0
2023-01-19 17:34:47.223443,21.085,21.081,21.089,150.0,375.0
2023-01-19 17:35:46.783199,21.0865,21.083,21.09,375.0,23.7
2023-01-19 17:36:47.802811,21.106,21.104,21.108,150.0,225.0
2023-01-19 17:37:47.122704,21.082,21.078,21.086,149.4,225.0
2023-01-19 17:38:47.323163,21.093,21.09,21.096,150.0,225.0
2023-01-19 17:39:47.701750,21.07,21.066,21.074,130.5,225.0
2023-01-19 17:40:47.141960,21.07,21.066,21.074,376.0,150.0
2023-01-19 17:41:47.024417,21.077,21.075,21.079,525.7,9.0
2023-01-19 17:42:46.943786,21.0755,21.072,21.079,23.7,225.0
2023-01-19 17:43:47.024704,21.049,21.045,21.053,150.0,226.0
2023-01-19 17:44:47.244914,21.042,21.039,21.045,130.8,226.0
2023-01-19 17:45:47.165038,21.086,21.084,21.088,172.5,1.0
2023-01-19 17:46:47.164407,21.0755,21.073,21.078,150.0,9.0
2023-01-19 17:47:47.044531,21.0395,21.035,21.044,148.5,225.0
2023-01-19 17:48:47.125898,21.033,21.032,21.034,18.0,226.0
2023-01-19 17:49:47.204205,20.974,20.973,20.975,150.0,225.0
2023-01-19 17:50:47.186628,20.994,20.992,20.996,387.6,226.0
2023-01-19 17:51:47.625573,20.9745,20.971,20.978,150.0,227.0
2023-01-19 17:52:47.147309,20.9015,20.897,20.906,21.2,1000.0
2023-01-19 17:53:46.906997,20.88,20.876,20.884,150.0,1000.0
2023-01-19 17:54:46.967405,20.9015,20.899,20.904,364.1,374.0
2023-01-19 17:55:47.646201,20.9845,20.984,20.985,1000.0,22.7
2023-01-19 17:56:46.986242,20.9455,20.943,20.948,150.0,281.2
2023-01-19 17:57:47.368871,20.974,20.971,20.977,1000.0,142.9
2023-01-19 17:58:46.927077,20.923,20.922,20.924,150.0,1000.0
2023-01-19 17:59:47.308476,20.9495,20.949,20.95,227.0,40.0
2023-01-19 18:00:47.006993,20.9055,20.901,20.91,150.0,226.0
2023-01-19 18:01:46.728184,20.924,20.92,20.928,217.0,150.0
2023-01-19 18:02:46.929746,20.9515,20.948,20.955,225.0,1.0
2023-01-19 18:03:47.126986,21.0115,21.009,21.014,376.0,18.0
2023-01-19 18:04:46.967134,20.956,20.953,20.959,227.0,102.0
2023-01-19 18:05:47.089717,20.926,20.923,20.929,237.0,40.0
2023-01-19 18:06:47.349269,20.9365,20.932,20.941,387.0,227.0
2023-01-19 18:07:47.131004,20.944,20.942,20.946,84.0,250.7
2023-01-19 18:08:47.231648,20.975,20.973,20.977,237.7,227.0
2023-01-19 18:09:47.470962,20.9645,20.963,20.966,150.0,281.0
2023-01-19 18:10:46.631137,20.9735,20.973,20.974,15.0,227.0
2023-01-19 18:11:46.991741,20.921,20.917,20.925,1.0,1375.0
2023-01-19 18:12:47.690727,20.954,20.952,20.956,250.0,227.0
2023-01-19 18:13:47.092033,20.9415,20.938,20.945,387.0,227.0
2023-01-19 18:14:47.171661,20.9735,20.971,20.976,150.0,227.0
2023-01-19 18:15:47.111687,20.9375,20.933,20.942,237.0,226.0
2023-01-19 18:16:47.453240,20.938,20.937,20.939,18.0,377.0
2023-01-19 18:17:47.072525,20.9615,20.961,20.962,9.0,227.0
2023-01-19 18:18:47.152224,20.9835,20.98,20.987,150.0,226.0
2023-01-19 18:19:47.592637,21.023,21.019,21.027,150.0,376.0
2023-01-19 18:20:47.112187,21.0105,21.007,21.014,150.0,226.0
2023-01-19 18:21:47.554674,21.0345,21.031,21.038,150.0,220.0
2023-01-19 18:22:47.092563,21.0465,21.044,21.049,1000.0,226.0
2023-01-19 18:23:47.274463,21.0,20.996,21.004,1226.0,376.0
2023-01-19 18:24:47.214528,21.02,21.016,21.024,1000.0,376.0
2023-01-19 18:25:47.213942,20.9715,20.969,20.974,150.0,150.0
2023-01-19 18:26:47.572398,20.9585,20.954,20.963,1000.0,249.0
2023-01-19 18:27:46.994739,20.983,20.981,20.985,226.0,150.0
2023-01-19 18:28:47.275422,20.9985,20.995,21.002,226.0,150.0
2023-01-19 18:29:47.193208,20.9945,20.991,20.998,376.0,365.4
2023-01-19 18:30:46.936122,20.998,20.995,21.001,376.0,173.7
2023-01-19 18:31:46.956412,21.0285,21.026,21.031,376.0,1.0
2023-01-19 18:32:47.354813,21.0305,21.028,21.033,226.0,145.1
2023-01-19 18:33:47.016978,21.0375,21.034,21.041,226.0,145.1
2023-01-19 18:34:47.796121,21.0115,21.01,21.013,1000.0,9.0
2023-01-19 18:35:46.856555,21.0005,20.999,21.002,376.0,9.0
2023-01-19 18:36:47.338258,21.0465,21.043,21.05,226.0,1.0
2023-01-19 18:37:47.197056,21.053,21.049,21.057,226.0,226.0
2023-01-19 18:38:47.256414,21.0745,21.071,21.078,225.0,518.5
2023-01-19 18:39:47.197015,21.0915,21.087,21.096,375.0,145.2
2023-01-19 18:40:47.777212,21.129,21.125,21.133,219.0,150.0
2023-01-19 18:41:47.836971,21.0985,21.094,21.103,10.0,219.0
2023-01-19 18:42:48.676559,21.0645,21.06,21.069,150.0,150.0
2023-01-19 18:43:46.897555,21.0845,21.081,21.088,375.0,375.0
2023-01-19 18:44:47.098965,21.119,21.115,21.123,150.0,150.0
2023-01-19 18:45:52.480914,21.133,21.129,21.137,212.0,150.0
2023-01-19 18:46:47.340607,21.1195,21.116,21.123,150.0,533.0
2023-01-19 18:47:47.258554,21.1425,21.14,21.145,221.0,1.0
2023-01-19 18:48:50.278252,21.1715,21.168,21.175,1000.0,133.4
2023-01-19 18:49:47.459403,21.1785,21.176,21.181,224.0,150.0
2023-01-19 18:50:47.460382,21.1335,21.131,21.136,222.0,300.4
2023-01-19 18:51:47.940279,21.132,21.128,21.136,225.0,755.9
2023-01-19 18:52:47.241896,21.1485,21.145,21.152,224.0,462.0
2023-01-19 18:53:47.100126,21.1605,21.158,21.163,225.0,150.0
2023-01-19 18:54:47.020633,21.163,21.16,21.166,150.0,471.9
2023-01-19 18:55:47.603187,21.1805,21.177,21.184,220.0,92.0
2023-01-19 18:56:47.162340,21.1825,21.18,21.185,219.0,237.4
2023-01-19 18:57:47.085368,21.173,21.17,21.176,150.0,611.0
2023-01-19 18:58:47.261432,21.1905,21.188,21.193,374.0,387.0
2023-01-19 18:59:46.901668,21.1935,21.19,21.197,150.0,150.0
2023-01-19 19:00:47.384418,21.1905,21.187,21.194,95.0,212.8
2023-01-19 19:01:47.963485,21.1965,21.195,21.198,224.0,236.9
